Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID	Gene name	HGNC symbol	UniProtKB/Swiss-Prot ID
ENSG00000261984	ENSG00000261984.1	106707243	TAS2R14	TAS2R14	Q9NYV8
ENSG00000261984	ENSG00000261984.1	50840	TAS2R14	TAS2R14	Q9NYV8
ENSG00000273431	ENSG00000273431.1	259296	TAS2R50	TAS2R50	P59544
ENSG00000273092	ENSG00000273092.1	259295	TAS2R20	TAS2R20	P59543
ENSG00000263028	ENSG00000263028.1	259294	TAS2R19	TAS2R19	P59542
ENSG00000263097	ENSG00000263097.3	259290	TAS2R31	TAS2R31	P59538
ENSG00000262525	ENSG00000262525.3	259292	TAS2R46	TAS2R46	P59540
ENSG00000148057	ENSG00000148057.16	414328	IDNK	IDNK	Q5T6J7
ENSG00000262612	ENSG00000262612.3	259291	TAS2R43	TAS2R43	P59537
ENSG00000262612	ENSG00000262612.3	259289	TAS2R43	TAS2R43	P59537
ENSG00000262111	ENSG00000262111.3	259293	TAS2R30	TAS2R30	P59541
ENSG00000136100	ENSG00000136100.14	51028	VPS36	VPS36	Q86VN1
ENSG00000167139	ENSG00000167139.9	161514	TBC1D21	TBC1D21	Q8IYX1
ENSG00000197930	ENSG00000197930.13	30001	ERO1A	ERO1A	Q96HE7
ENSG00000109606	ENSG00000109606.13	1665	DHX15	DHX15	O43143
ENSG00000165105	ENSG00000165105.10	158158	RASEF	RASEF	Q8IZ41
ENSG00000173198	ENSG00000173198.6	10800	CYSLTR1	CYSLTR1	Q9Y271
ENSG00000130706	ENSG00000130706.13	11047	ADRM1	ADRM1	Q16186
ENSG00000177398	ENSG00000177398.19	89766	UMODL1	UMODL1	Q5DID0
ENSG00000078295	ENSG00000078295.17	108	ADCY2	ADCY2	Q08462
ENSG00000106733	ENSG00000106733.21	54981	NMRK1	NMRK1	Q9NWW6
ENSG00000182220	ENSG00000182220.15	10159	ATP6AP2	ATP6AP2	O75787
ENSG00000136108	ENSG00000136108.15	26586	CKAP2	CKAP2	Q8WWK9
ENSG00000272602	ENSG00000272602.6	152687	ZNF595	ZNF595	Q8IYB9
ENSG00000156642	ENSG00000156642.17	27020	NPTN	NPTN	Q9Y639
ENSG00000167972	ENSG00000167972.14	21	ABCA3	ABCA3	Q99758
ENSG00000025293	ENSG00000025293.17	51230	PHF20	PHF20	Q9BVI0
ENSG00000262217	ENSG00000262217.3	160728	SLC5A8	SLC5A8	Q8N695
ENSG00000262139	ENSG00000262139.9	121601	ANO4	ANO4	Q32M45
ENSG00000137054	ENSG00000137054.16	64425	POLR1E	POLR1E	Q9GZS1
ENSG00000109625	ENSG00000109625.19	8532	CPZ	CPZ	Q66K79
ENSG00000139977	ENSG00000139977.14	122830	NAA30	NAA30	Q147X3
ENSG00000183654	ENSG00000183654.9	441061	MARCHF11	MARCHF11	A6NNE9
ENSG00000169018	ENSG00000169018.6	10116	FEM1B	FEM1B	Q9UK73
ENSG00000176435	ENSG00000176435.7	161198	CLEC14A	CLEC14A	Q86T13
ENSG00000164853	ENSG00000164853.9	340260	UNCX	UNCX	A6NJT0
ENSG00000154655	ENSG00000154655.16	91133	L3MBTL4	L3MBTL4	Q8NA19
ENSG00000239857	ENSG00000239857.7	51608	GET4	GET4	Q7L5D6
ENSG00000113430	ENSG00000113430.10	50805	IRX4	IRX4	P78413
ENSG00000165416	ENSG00000165416.15	10910	SUGT1	SUGT1	Q9Y2Z0
ENSG00000135052	ENSG00000135052.16	51280	GOLM1	GOLM1	Q8NBJ4
ENSG00000152953	ENSG00000152953.13	55351	STK32B	STK32B	Q9NY57
ENSG00000182732	ENSG00000182732.18	9628	RGS6	RGS6	P49758
ENSG00000140464	ENSG00000140464.20	5371	PML	PML	P29590
ENSG00000075240	ENSG00000075240.17	23151	GRAMD4	GRAMD4	Q6IC98
ENSG00000275428	ENSG00000275428.2				Q6IE36
ENSG00000275035	ENSG00000275035.2	80212	CCDC92	CCDC92	Q53HC0
ENSG00000276371	ENSG00000276371.2	58516	SINHCAF	SINHCAF	Q9NP50
ENSG00000155313	ENSG00000155313.16	29761	USP25	USP25	Q9UHP3
ENSG00000120594	ENSG00000120594.17	84898	PLXDC2	PLXDC2	Q6UX71
ENSG00000139675	ENSG00000139675.13	144983	HNRNPA1L2	HNRNPA1L2	Q32P51
ENSG00000182346	ENSG00000182346.22	267012	DAOA	DAOA	P59103
ENSG00000164880	ENSG00000164880.16	26173	INTS1	INTS1	Q8N201
ENSG00000141448	ENSG00000141448.11	2627	GATA6	GATA6	Q92908
ENSG00000075275	ENSG00000075275.18	9620	CELSR1	CELSR1	Q9NYQ6
ENSG00000043355	ENSG00000043355.12	7546	ZIC2	ZIC2	O95409
ENSG00000112902	ENSG00000112902.12	9037	SEMA5A	SEMA5A	Q13591
ENSG00000101638	ENSG00000101638.14	29906	ST8SIA5	ST8SIA5	O15466
ENSG00000139800	ENSG00000139800.9	85416	ZIC5	ZIC5	Q96T25
ENSG00000163132	ENSG00000163132.8	4487	MSX1	MSX1	P28360
ENSG00000139517	ENSG00000139517.9	222484	LNX2	LNX2	Q8N448
ENSG00000083223	ENSG00000083223.18	79670	TUT7	TUT7	Q5VYS8
ENSG00000124232	ENSG00000124232.11	11317	RBPJL	RBPJL	Q9UBG7
ENSG00000169840	ENSG00000169840.5	219409	GSX1	GSX1	Q9H4S2
ENSG00000170891	ENSG00000170891.11	54360	CYTL1	CYTL1	Q9NRR1
ENSG00000139515	ENSG00000139515.6	3651	PDX1	PDX1	P52945
ENSG00000227877	ENSG00000227877.7	100507027	MRLN	MRLN	P0DMT0
ENSG00000088756	ENSG00000088756.13	79822	ARHGAP28	ARHGAP28	Q9P2N2
ENSG00000186184	ENSG00000186184.20	51082	POLR1D	POLR1D	P0DPB5
ENSG00000186184	ENSG00000186184.20	51082	POLR1D	POLR1D	P0DPB6
ENSG00000155275	ENSG00000155275.19	152992	TRMT44	TRMT44	Q8IYL2
ENSG00000275051	ENSG00000275051.2	9271	PIWIL1	PIWIL1	Q96J94
ENSG00000267795	ENSG00000267795.6	440335	SMIM22	SMIM22	K7EJ46
ENSG00000124145	ENSG00000124145.6	6385	SDC4	SDC4	P31431
ENSG00000165757	ENSG00000165757.9	57608	JCAD	JCAD	Q9P266
ENSG00000157927	ENSG00000157927.17	55698	RADIL	RADIL	Q96JH8
ENSG00000015475	ENSG00000015475.19	637	BID	BID	P55957
ENSG00000204070	ENSG00000204070.10	90196	SYS1	SYS1	Q8N2H4
ENSG00000174405	ENSG00000174405.15	3981	LIG4	LIG4	P49917
ENSG00000077327	ENSG00000077327.16	9576	SPAG6	SPAG6	O75602
ENSG00000145555	ENSG00000145555.15	4651	MYO10	MYO10	Q9HD67
ENSG00000169676	ENSG00000169676.6	1816	DRD5	DRD5	P21918
ENSG00000169744	ENSG00000169744.13	9079	LDB2	LDB2	O43679
ENSG00000125246	ENSG00000125246.16	171425	CLYBL	CLYBL	Q8N0X4
ENSG00000178381	ENSG00000178381.12	90637	ZFAND2A	ZFAND2A	Q8N6M9
ENSG00000131634	ENSG00000131634.14	79652	TMEM204	TMEM204	Q9BSN7
ENSG00000124251	ENSG00000124251.11	27296	TP53TG5	TP53TG5	Q9Y2B4
ENSG00000198542	ENSG00000198542.15	9358	ITGBL1	ITGBL1	O95965
ENSG00000107165	ENSG00000107165.13	7306	TYRP1	TYRP1	P17643
ENSG00000275865	ENSG00000275865.2	122258	SPACA7	SPACA7	Q96KW9
ENSG00000168096	ENSG00000168096.15	124401	ANKS3	ANKS3	Q6ZW76
ENSG00000183640	ENSG00000183640.6	337879	KRTAP8-1	KRTAP8-1	Q8IUC2
ENSG00000215440	ENSG00000215440.12	124904942	NPEPL1	NPEPL1	Q8NDH3
ENSG00000215440	ENSG00000215440.12	79716	NPEPL1	NPEPL1	Q8NDH3
ENSG00000274749	ENSG00000274749.1	337878	KRTAP7-1	KRTAP7-1	Q8IUC3
ENSG00000182591	ENSG00000182591.6	337880	KRTAP11-1	KRTAP11-1	Q8IUC1
ENSG00000206102	ENSG00000206102.2	728299	KRTAP19-8	KRTAP19-8	Q3LI54
ENSG00000184164	ENSG00000184164.15	79174	CRELD2	CRELD2	Q6UXH1
ENSG00000142168	ENSG00000142168.15	6647	SOD1	SOD1	P00441
ENSG00000164654	ENSG00000164654.16	54468	MIOS	MIOS	Q9NXC5
ENSG00000134444	ENSG00000134444.15	57614	RELCH	RELCH	Q9P260
ENSG00000156049	ENSG00000156049.7	9630	GNA14	GNA14	O95837
ENSG00000165406	ENSG00000165406.16	220972	MARCHF8	MARCHF8	Q5T0T0
ENSG00000147100	ENSG00000147100.11	6567	SLC16A2	SLC16A2	P36021
ENSG00000107372	ENSG00000107372.13	7763	ZFAND5	ZFAND5	O76080
ENSG00000142197	ENSG00000142197.13	9980	DOP1B	DOP1B	Q9Y3R5
ENSG00000102710	ENSG00000102710.21	55578	SUPT20H	SUPT20H	Q8NEM7
ENSG00000102316	ENSG00000102316.17	10916	MAGED2	MAGED2	Q9UNF1
ENSG00000107984	ENSG00000107984.10	22943	DKK1	DKK1	O94907
ENSG00000106511	ENSG00000106511.6	4223	MEOX2	MEOX2	P50222
ENSG00000215612	ENSG00000215612.8	3166	HMX1	HMX1	Q9NP08
ENSG00000101158	ENSG00000101158.15	51497	NELFCD	NELFCD	Q8IXH7
ENSG00000170759	ENSG00000170759.11	3799	KIF5B	KIF5B	P33176
ENSG00000177706	ENSG00000177706.9	56975	FAM20C	FAM20C	Q8IXL6
ENSG00000156017	ENSG00000156017.13	138199	CARNMT1	CARNMT1	Q8N4J0
ENSG00000102349	ENSG00000102349.18	11279	KLF8	KLF8	O95600
ENSG00000168575	ENSG00000168575.10	6575	SLC20A2	SLC20A2	Q08357
ENSG00000152990	ENSG00000152990.14	166647	ADGRA3	ADGRA3	Q8IWK6
ENSG00000164916	ENSG00000164916.11	221937	FOXK1	FOXK1	P85037
ENSG00000168795	ENSG00000168795.5	9925	ZBTB5	ZBTB5	O15062
ENSG00000146540	ENSG00000146540.15	84310	C7orf50	C7orf50	Q9BRJ6
ENSG00000135040	ENSG00000135040.16	60560	NAA35	NAA35	Q5VZE5
ENSG00000233056	ENSG00000233056.4	90625	ERVH48-1	ERVH48-1	M5A8F1
ENSG00000155622	ENSG00000155622.7	9502	XAGE2	XAGE2	Q96GT9
ENSG00000188992	ENSG00000188992.12	149998	LIPI	LIPI	Q6XZB0
ENSG00000188677	ENSG00000188677.15	29780	PARVB	PARVB	Q9HBI1
ENSG00000221837	ENSG00000221837.7	386676	KRTAP10-9	KRTAP10-9	P60411
ENSG00000196468	ENSG00000196468.8	8823	FGF16	FGF16	O43320
ENSG00000160310	ENSG00000160310.19	3275	PRMT2	PRMT2	P55345
ENSG00000104611	ENSG00000104611.12	63898	SH2D4A	SH2D4A	Q9H788
ENSG00000147183	ENSG00000147183.10	53336	CPXCR1	CPXCR1	Q8N123
ENSG00000074657	ENSG00000074657.14	55205	ZNF532	ZNF532	Q9HCE3
ENSG00000187559	ENSG00000187559.6	286380	FOXD4L3	FOXD4L3	Q6VB84
ENSG00000147099	ENSG00000147099.21	55869	HDAC8	HDAC8	Q9BY41
ENSG00000165233	ENSG00000165233.18	84270	CARD19	CARD19	Q96LW7
ENSG00000059145	ENSG00000059145.19	64718	UNKL	UNKL	Q9H9P5
ENSG00000155269	ENSG00000155269.12	27201	GPR78	GPR78	Q96P69
ENSG00000133398	ENSG00000133398.4	84246	MED10	MED10	Q9BTT4
ENSG00000103599	ENSG00000103599.20	64799	IQCH	IQCH	Q86VS3
ENSG00000164828	ENSG00000164828.18	23353	SUN1	SUN1	O94901
ENSG00000240694	ENSG00000240694.9	10687	PNMA2	PNMA2	Q9UL42
ENSG00000154274	ENSG00000154274.15	55286	C4orf19	C4orf19	Q8IY42
ENSG00000112699	ENSG00000112699.11	2762	GMDS	GMDS	O60547
ENSG00000152465	ENSG00000152465.18	9397	NMT2	NMT2	O60551
ENSG00000134996	ENSG00000134996.12	26578	OSTF1	OSTF1	Q92882
ENSG00000124275	ENSG00000124275.15	4552	MTRR	MTRR	Q9UBK8
ENSG00000109680	ENSG00000109680.11	55296	TBC1D19	TBC1D19	Q8N5T2
ENSG00000101162	ENSG00000101162.4	81027	TUBB1	TUBB1	Q9H4B7
ENSG00000242173	ENSG00000242173.10	398	ARHGDIG	ARHGDIG	Q99819
ENSG00000177576	ENSG00000177576.12	497661	C18orf32	C18orf32	Q8TCD1
ENSG00000100403	ENSG00000100403.12	23264	ZC3H7B	ZC3H7B	Q9UGR2
ENSG00000124172	ENSG00000124172.10	514	ATP5F1E	ATP5F1E	P56381
ENSG00000254087	ENSG00000254087.8	4067	LYN	LYN	P07948
ENSG00000154856	ENSG00000154856.13	147495	APCDD1	APCDD1	Q8J025
ENSG00000101166	ENSG00000101166.16	51012	PRELID3B	PRELID3B	Q9Y3B1
ENSG00000134265	ENSG00000134265.13	8774	NAPG	NAPG	Q99747
ENSG00000187535	ENSG00000187535.14	9742	IFT140	IFT140	Q96RY7
ENSG00000112685	ENSG00000112685.14	55770	EXOC2	EXOC2	Q96KP1
ENSG00000167074	ENSG00000167074.15	7008	TEF	TEF	Q10587
ENSG00000070778	ENSG00000070778.13	11099	PTPN21	PTPN21	Q16825
ENSG00000172159	ENSG00000172159.16	257019	FRMD3	FRMD3	A2A2Y4
ENSG00000125965	ENSG00000125965.9	8200	GDF5	GDF5	P43026
ENSG00000183864	ENSG00000183864.5	10766	TOB2	TOB2	Q14106
ENSG00000125975	ENSG00000125975.14	140873	C20orf173	C20orf173	Q96LM9
ENSG00000100410	ENSG00000100410.8	84844	PHF5A	PHF5A	Q7RTV0
ENSG00000060339	ENSG00000060339.14	55749	CCAR1	CCAR1	Q8IX12
ENSG00000128918	ENSG00000128918.15	8854	ALDH1A2	ALDH1A2	O94788
ENSG00000100413	ENSG00000100413.17	171568	POLR3H	POLR3H	Q9Y535
ENSG00000244462	ENSG00000244462.8	10137	RBM12	RBM12	Q9NTZ6
ENSG00000147481	ENSG00000147481.17	54212	SNTG1	SNTG1	Q9NSN8
ENSG00000276776	ENSG00000276776.4	123036	TC2N	TC2N	Q8N9U0
ENSG00000274338	ENSG00000274338.2	79820	CATSPERB	CATSPERB	Q9H7T0
ENSG00000183379	ENSG00000183379.9	646658	SYNDIG1L	SYNDIG1L	A6NDD5
ENSG00000197296	ENSG00000197296.6	128486	FITM2	FITM2	Q8N6M3
ENSG00000139921	ENSG00000139921.13	81542	TMX1	TMX1	Q9H3N1
ENSG00000170677	ENSG00000170677.6	9306	SOCS6	SOCS6	O14544
ENSG00000124120	ENSG00000124120.11	79183	TTPAL	TTPAL	Q9BTX7
ENSG00000135048	ENSG00000135048.14	23670	CEMIP2	CEMIP2	Q9UHN6
ENSG00000145945	ENSG00000145945.7	26240	FAM50B	FAM50B	Q9Y247
ENSG00000215217	ENSG00000215217.7	134121	CFAP90	CFAP90	A4QMS7
ENSG00000141446	ENSG00000141446.11	114799	ESCO1	ESCO1	Q5FWF5
ENSG00000124802	ENSG00000124802.12	9521	EEF1E1	EEF1E1	O43324
ENSG00000100417	ENSG00000100417.12	5372	PMM1	PMM1	Q92871
ENSG00000132824	ENSG00000132824.14	10955	SERINC3	SERINC3	Q13530
ENSG00000140632	ENSG00000140632.17	84656	GLYR1	GLYR1	Q49A26
ENSG00000167088	ENSG00000167088.11	6632	SNRPD1	SNRPD1	P62314
ENSG00000188428	ENSG00000188428.20	63915	BLOC1S5	BLOC1S5	Q8TDH9
ENSG00000158201	ENSG00000158201.10	171586	ABHD3	ABHD3	Q8WU67
ENSG00000113569	ENSG00000113569.16	9631	NUP155	NUP155	O75694
ENSG00000198894	ENSG00000198894.8	85457	CIPC	CIPC	Q9C0C6
ENSG00000109819	ENSG00000109819.9	10891	PPARGC1A	PPARGC1A	Q9UBK2
ENSG00000100418	ENSG00000100418.8	27351	DESI1	DESI1	Q6ICB0
ENSG00000157554	ENSG00000157554.20	2078	ERG	ERG	P11308
ENSG00000168734	ENSG00000168734.14	11142	PKIG	PKIG	Q9Y2B9
ENSG00000205269	ENSG00000205269.6	100113407	TMEM170B	TMEM170B	Q5T4T1
ENSG00000196419	ENSG00000196419.13	2547	XRCC6	XRCC6	P12956
ENSG00000067141	ENSG00000067141.17	4756	NEO1	NEO1	Q92859
ENSG00000119537	ENSG00000119537.18	2531	KDSR	KDSR	Q06136
ENSG00000087302	ENSG00000087302.9	51637	RTRAF	RTRAF	Q9Y224
ENSG00000226792	ENSG00000226792.8	647166	C13orf42	C13orf42	A0A1B0GVH6
ENSG00000274089	ENSG00000274089.4	145270	PRIMA1	PRIMA1	Q86XR5
ENSG00000275214	ENSG00000275214.4	3429	IFI27	IFI27	P40305
ENSG00000172915	ENSG00000172915.20	26960	NBEA	NBEA	Q8NFP9
ENSG00000130222	ENSG00000130222.11	10912	GADD45G	GADD45G	O95257
ENSG00000276342	ENSG00000276342.4	388021	TMEM179	TMEM179	Q6ZVK1
ENSG00000278326	ENSG00000278326.4	57718	PPP4R4	PPP4R4	Q6NUP7
ENSG00000274126	ENSG00000274126.4	400258	C14orf180	C14orf180	Q8N912
ENSG00000278268	ENSG00000278268.2	64112	MOAP1	MOAP1	Q96BY2
ENSG00000275947	ENSG00000275947.2	26175	LYSET	LYSET	Q8N6I4
ENSG00000135045	ENSG00000135045.7	55071	C9orf40	C9orf40	Q8IXQ3
ENSG00000277405	ENSG00000277405.2	866	SERPINA6	SERPINA6	P08185
ENSG00000165097	ENSG00000165097.16	221656	KDM1B	KDM1B	Q8NB78
ENSG00000277222	ENSG00000277222.4	55727	BTBD7	BTBD7	Q9P203
ENSG00000133872	ENSG00000133872.14	51669	SARAF	SARAF	Q96BY9
ENSG00000101342	ENSG00000101342.10	140711	TLDC2	TLDC2	A0PJX2
ENSG00000136842	ENSG00000136842.14	7111	TMOD1	TMOD1	P28289
ENSG00000276880	ENSG00000276880.3	122509	IFI27L1	IFI27L1	Q96BM0
ENSG00000119541	ENSG00000119541.10	9525	VPS4B	VPS4B	O75351
ENSG00000151320	ENSG00000151320.11	9472	AKAP6	AKAP6	Q13023
ENSG00000132823	ENSG00000132823.11	51526	OSER1	OSER1	Q9NX31
ENSG00000276416	ENSG00000276416.3	57578	UNC79	UNC79	Q9P2D8
ENSG00000089486	ENSG00000089486.17	29965	CDIP1	CDIP1	Q9H305
ENSG00000149596	ENSG00000149596.7	57158	JPH2	JPH2	Q9BR39
ENSG00000215454	ENSG00000215454.7	386672	KRTAP10-4	KRTAP10-4	P60372
ENSG00000142185	ENSG00000142185.18	7226	TRPM2	TRPM2	O94759
ENSG00000278767	ENSG00000278767.4	51156	SERPINA10	SERPINA10	Q9UK55
ENSG00000124193	ENSG00000124193.16	6431	SRSF6	SRSF6	Q13247
ENSG00000278787	ENSG00000278787.4	55148	UBR7	UBR7	Q8N806
ENSG00000136929	ENSG00000136929.13	55363	HEMGN	HEMGN	Q9BXL5
ENSG00000136169	ENSG00000136169.17	83852	SETDB2	SETDB2	Q96T68
ENSG00000278693	ENSG00000278693.3	51676	ASB2	ASB2	Q96Q27
ENSG00000003147	ENSG00000003147.19	3382	ICA1	ICA1	Q05084
ENSG00000153162	ENSG00000153162.9	654	BMP6	BMP6	P22004
ENSG00000172817	ENSG00000172817.4	9420	CYP7B1	CYP7B1	O75881
ENSG00000274958	ENSG00000274958.4	3705	ITPK1	ITPK1	Q13572
ENSG00000136147	ENSG00000136147.18	51131	PHF11	PHF11	Q9UIL8
ENSG00000101052	ENSG00000101052.13	51098	IFT52	IFT52	Q9Y366
ENSG00000206075	ENSG00000206075.14	5268	SERPINB5	SERPINB5	P36952
ENSG00000135018	ENSG00000135018.14	29979	UBQLN1	UBQLN1	Q9UMX0
ENSG00000277276	ENSG00000277276.3	78990	OTUB2	OTUB2	Q96DC9
ENSG00000273533	ENSG00000273533.3	90050	FAM181A	FAM181A	Q8N9Y4
ENSG00000239264	ENSG00000239264.9	81567	TXNDC5	TXNDC5	Q8NBS9
ENSG00000145147	ENSG00000145147.20	9353	SLIT2	SLIT2	O94813
ENSG00000277018	ENSG00000277018.2	341947	COX8C	COX8C	Q7Z4L0
ENSG00000178538	ENSG00000178538.10	767	CA8	CA8	P35219
ENSG00000276879	ENSG00000276879.2	83982	IFI27L2	IFI27L2	Q9H2X8
ENSG00000101057	ENSG00000101057.16	4605	MYBL2	MYBL2	P10244
ENSG00000276781	ENSG00000276781.3	1113	CHGA	CHGA	P10645
ENSG00000273761	ENSG00000273761.5	57062	DDX24	DDX24	Q9GZR7
ENSG00000183580	ENSG00000183580.10	23194	FBXL7	FBXL7	Q9UJT9
ENSG00000171791	ENSG00000171791.14	596	BCL2	BCL2	P10415
ENSG00000139874	ENSG00000139874.6	6751	SSTR1	SSTR1	P30872
ENSG00000275619	ENSG00000275619.2	84520	GON7	GON7	Q9BXV9
ENSG00000274821	ENSG00000274821.5	390502	SERPINA2	SERPINA2	P20848
ENSG00000282322	ENSG00000282322.1		IGHV3-11	IGHV3-11	P01762
ENSG00000282476	ENSG00000282476.1		IGHV3-20	IGHV3-20	A0A0C4DH32
ENSG00000276192	ENSG00000276192.2		IGHE	IGHE	P01854
ENSG00000181626	ENSG00000181626.12	342850	ANKRD62	ANKRD62	A6NC57
ENSG00000133874	ENSG00000133874.2	79845	RNF122	RNF122	Q9H9V4
ENSG00000282284	ENSG00000282284.1		IGHV1-24	IGHV1-24	A0A0C4DH33
ENSG00000282633	ENSG00000282633.1		IGHA1	IGHA1	P01876
ENSG00000282404	ENSG00000282404.1		IGHV4-31	IGHV4-31	A0A087WSY4
ENSG00000124196	ENSG00000124196.6	149699	GTSF1L	GTSF1L	Q9H1H1
ENSG00000282213	ENSG00000282213.1		IGHV1-3	IGHV1-3	A0A0C4DH29
ENSG00000103489	ENSG00000103489.12	64131	XYLT1	XYLT1	Q86Y38
ENSG00000173335	ENSG00000173335.5	128822	CST9	CST9	Q5W186
ENSG00000276491	ENSG00000276491.2		IGHV4-34	IGHV4-34	P06331
ENSG00000100629	ENSG00000100629.17	145508	CEP128	CEP128	Q6ZU80
ENSG00000282579	ENSG00000282579.1		IGHV4-39	IGHV4-39	P01824
ENSG00000277633	ENSG00000277633.5		IGHG1	IGHG1	P01857
ENSG00000101307	ENSG00000101307.16	10326	SIRPB1	SIRPB1	O00241
ENSG00000101307	ENSG00000101307.16	10326	SIRPB1	SIRPB1	Q5TFQ8
ENSG00000112273	ENSG00000112273.7	154150	HDGFL1	HDGFL1	Q5TGJ6
ENSG00000152582	ENSG00000152582.14	79925	SPEF2	SPEF2	Q9C093
ENSG00000282642	ENSG00000282642.1		IGHV3-33	IGHV3-33	P0DP02
ENSG00000282281	ENSG00000282281.1		IGHV3-21	IGHV3-21	A0A0B4J1V1
ENSG00000164379	ENSG00000164379.7	94234	FOXQ1	FOXQ1	Q9C009
ENSG00000282776	ENSG00000282776.1		IGHV1-45	IGHV1-45	A0A0A0MS14
ENSG00000282726	ENSG00000282726.1		IGHV4-28	IGHV4-28	A0A0C4DH34
ENSG00000282593	ENSG00000282593.1		IGHV3-53	IGHV3-53	P01767
ENSG00000277016	ENSG00000277016.2		IGHG4	IGHG4	P01861
ENSG00000180537	ENSG00000180537.13	221687	RNF182	RNF182	Q8N6D2
ENSG00000282653	ENSG00000282653.1		IGHV3-16	IGHV3-16	A0A0C4DH30
ENSG00000282286	ENSG00000282286.1		IGHV3-13	IGHV3-13	P01766
ENSG00000282716	ENSG00000282716.1		IGHV1-18	IGHV1-18	A0A0C4DH31
ENSG00000176194	ENSG00000176194.18	1149	CIDEA	CIDEA	O60543
ENSG00000136891	ENSG00000136891.14	54881	TEX10	TEX10	Q9NXF1
ENSG00000274236	ENSG00000274236.3		IGHV3-64	IGHV3-64	A0A075B6Q5
ENSG00000094841	ENSG00000094841.14	139596	UPRT	UPRT	Q96BW1
ENSG00000282104	ENSG00000282104.1		IGHV3-35	IGHV3-35	A0A0C4DH35
ENSG00000282290	ENSG00000282290.1		IGHV3-15	IGHV3-15	A0A0B4J1V0
ENSG00000277574	ENSG00000277574.2		IGHV5-51	IGHV5-51	A0A0C4DH38
ENSG00000282211	ENSG00000282211.1		IGHV3-7	IGHV3-7	P01780
ENSG00000162104	ENSG00000162104.10	115	ADCY9	ADCY9	O60503
ENSG00000282344	ENSG00000282344.1		IGHV2-26	IGHV2-26	A0A0B4J1V2
ENSG00000165061	ENSG00000165061.15	79698	ZMAT4	ZMAT4	Q9H898
ENSG00000282691	ENSG00000282691.1		IGHV4-59	IGHV4-59	P01825
ENSG00000282151	ENSG00000282151.1		IGHV3-43	IGHV3-43	A0A0B4J1X8
ENSG00000282045	ENSG00000282045.1		IGHV3-66	IGHV3-66	A0A0C4DH42
ENSG00000100138	ENSG00000100138.15	4809	SNU13	SNU13	P55769
ENSG00000124787	ENSG00000124787.14	10799	RPP40	RPP40	O75818
ENSG00000278042	ENSG00000278042.2		IGHV3-72	IGHV3-72	A0A0B4J1Y9
ENSG00000282627	ENSG00000282627.1		IGHV3-48	IGHV3-48	P01763
ENSG00000282399	ENSG00000282399.1		IGHV1-69D	IGHV1-69D	A0A0B4J2H0
ENSG00000282337	ENSG00000282337.1		IGHV1-58	IGHV1-58	A0A0C4DH39
ENSG00000277318	ENSG00000277318.2		IGHV2-5	IGHV2-5	P01817
ENSG00000122952	ENSG00000122952.17	11130	ZWINT	ZWINT	O95229
ENSG00000136144	ENSG00000136144.12	55213	RCBTB1	RCBTB1	Q8NDN9
ENSG00000125879	ENSG00000125879.5	56914	OTOR	OTOR	Q9NRC9
ENSG00000282425	ENSG00000282425.1		IGHV3-38	IGHV3-38	A0A0C4DH36
ENSG00000273539	ENSG00000273539.3		IGHV3-73	IGHV3-73	A0A0B4J1V6
ENSG00000282451	ENSG00000282451.1		IGHV4-61	IGHV4-61	A0A0C4DH41
ENSG00000176014	ENSG00000176014.13	84617	TUBB6	TUBB6	Q9BUF5
ENSG00000282305	ENSG00000282305.1		IGHV3-74	IGHV3-74	A0A0B4J1X5
ENSG00000282482	ENSG00000282482.1		IGHV2-70D	IGHV2-70D	A0A0C4DH43
ENSG00000271303	ENSG00000271303.2	140809	SRXN1	SRXN1	Q9BYN0
ENSG00000275148	ENSG00000275148.2		IGHV1-69-2	IGHV1-69-2	A0A0G2JMI3
ENSG00000282777	ENSG00000282777.1		IGHV3-30	IGHV3-30	P01768
ENSG00000282777	ENSG00000282777.1		IGHV3-30	IGHV3-30	P0DP03
ENSG00000282223	ENSG00000282223.1		IGHV4-4	IGHV4-4	A0A075B6R2
ENSG00000274497	ENSG00000274497.2		IGHG2	IGHG2	P01859
ENSG00000125821	ENSG00000125821.13	92675	DTD1	DTD1	Q8TEA8
ENSG00000282350	ENSG00000282350.1		IGHV1-69	IGHV1-69	P01742
ENSG00000275316	ENSG00000275316.3		IGHV3-49	IGHV3-49	A0A0A0MS15
ENSG00000282131	ENSG00000282131.1		IGHV1-46	IGHV1-46	P01743
ENSG00000100209	ENSG00000100209.11	150274	HSCB	HSCB	Q8IWL3
ENSG00000121005	ENSG00000121005.9	83690	CRISPLD1	CRISPLD1	Q9H336
ENSG00000165480	ENSG00000165480.16	221150	SKA3	SKA3	Q8IX90
ENSG00000281962	ENSG00000281962.1		IGHV3-23	IGHV3-23	P01764
ENSG00000282657	ENSG00000282657.3		IGHM	IGHM	P01871
ENSG00000198785	ENSG00000198785.7	116443	GRIN3A	GRIN3A	Q8TCU5
ENSG00000282409	ENSG00000282409.1		IGHJ1	IGHJ1	A0A0C4DH62
ENSG00000140382	ENSG00000140382.15	10363	HMG20A	HMG20A	Q9NP66
ENSG00000130703	ENSG00000130703.17	9885	OSBPL2	OSBPL2	Q9H1P3
